shader,000_SKY_1ST,000_SKY_2ND,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHRLIGHT,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_ENVMAP0,SWITCH_FACE_LIGHT_ADJUST,SWITCH_FAKE_SPECULAR,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HEIGHTMAPBLEND,SWITCH_HIGHLIGHT,SWITCH_LOD,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTIPASS_SRC,SWITCH_MULTIPASS_TGT,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_OUTLINE,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP0_ROTATE,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_ROTATE,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PLANTGROW,SWITCH_PRE_TRANSPARENT,SWITCH_RAYMARCH_SHADOW,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SCALE_UV_SYNC0,SWITCH_SCALE_UV_SYNC1,SWITCH_SCALE_UV_SYNC2,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPECULAR_MASK_BY_COLOR0_B,SWITCH_SPECULAR_PITCH_ADJUST,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WATER_RIPPLE,SWITCH_WATER_RIPPLE_SOURCE,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_ChrLight,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EdgeBias_Tex0_Alpha,Switch_EnvMap0,Switch_Face_Light_Adjust,Switch_Fake_Specular,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_Lod,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_MultiPass_Src,Switch_MultiPass_Tgt,Switch_NearFade,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Outline,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_PlantGrow,Switch_Pre_Transparent,Switch_RayMarch_Shadow,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_Scale_UV_Sync0,Switch_Scale_UV_Sync1,Switch_Scale_UV_Sync2,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Specular_Mask_By_Color0_B,Switch_Specular_Pitch_Adjust,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_ToonMask,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_Water_Ripple,Switch_Water_Ripple_Source,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,noOutputMrt_g,postTransparent_g
map#299394656f1c7095,ef_obj_a022.mdl,,0,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,,,0,,0,,0,0,0,0,0,,,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,0,0,0,0,,,,,1,,,,1,0,,,,,0,0,,0,0,,0,,0
map#2a113f05c99d9076,ob0000plt02_l1.mdl,ob0000plt02_l1.mdl,1,,,,0,-1,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,1,0,0,1,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,0,1,0,0,,,,,,0,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2a23cc20ee97a817,ob8100obj01b.mdl,ob8100obj01b.mdl,1,,,,0,-1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,,0,0,,,,0,2,0,,0,0,0,0,,1
map#2a31c59e6c4e7185,,ob8410evt00.mdl,1,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,0,,,,1,,,,0,1,,,0,0,0,0,,0,0,0,0,0,0
map#2a8e76661b6dd3c5,mp2082_01.mdl,mp2082_01.mdl,1,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,0,2,,0,0,0,0,,0
map#2a9ed54d4ab17ae4,,equ9013.mdl,1,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,,1,,,,,0,,0,,0,,1,0,0,0,0,,,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,0,,,,0,,,,0,1,,,0,0,0,0,,0,0,0,0,0,0
map#2abfe068a079b1da,ob2061hou00b.mdl,ob2061hou00b.mdl,1,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,1,0,0,0,,,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,2,2,,0,0,0,0,,0
map#2ac519423b05f71d,mp4010_19.mdl,ob_e05_007.mdl,0,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,1,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2b0c0a40fbce678e,,mp8100.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,,1,,,,,0,,0,,0,,1,0,0,0,0,,,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,0,,,,0,,,,0,1,,,0,0,0,0,,0,0,0,0,0,0
map#2b23264c685bd7ab,mp0041.mdl,mp2061_01.mdl,0,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,2,2,,0,0,0,0,,0
map#2b3266a5f283593b,,mp0050_l1.mdl,1,1,1,,1,,,,,,,,,-1,-1,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,-1,-1,-1,,,,,-1,,-1,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,0,1,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,1,1,0,0,,,,0,1,1,1,,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,0,,,,1,,,,1,0,,,0,0,0,0,,0,0,0,0,0,0
map#2b6c0a6cc5236df2,mp4010.mdl,a1214.mdl,1,,1,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,-1,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,,,0,1,0,0,,1,0,0,0,0,1,0,1,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,2,0,,0,0,0,0,,0
map#2b91b2712f540333,,ob_s02_006.mdl,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,,0,0,,,1,0,1,1,,0,0,0,0,,0
map#2ba8a6ce4d4dc932,mp2071_01.mdl,,1,,,,1,,,,,,,,,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,1,0,,1,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,1,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2bc10d2593a18673,ob1050sky00.mdl,ob1050sky00.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,0,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2bc247aa8f63af1b,mp0013.mdl,mp0013.mdl,1,,,,1,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,1,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2c117c5c2d5c066b,ob0000sky01.mdl,ob0051evt00.mdl,0,,,,0,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,1,0,0,1,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2c2cd83be39cb1a8,,mp0042.mdl,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,0,,,,0,,,,0,0,,,0,1,0,0,,0,0,0,0,0,0
map#2cf39add5ff4a46f,mp0011.mdl,mp0011.mdl,0,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,2,0,,0,0,0,0,,0
map#2cf4e199889ff440,,ob6013swt03.mdl,1,,,,0,,,,,,,,,-1,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,1,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,1,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,,0,0,,,0,0,1,0,,0,0,0,0,,0
map#2d8d1380ddb4da18,mp4010_12.mdl,mp4010_12.mdl,1,,,,1,,,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,1,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,1,1,,0,0,0,0,,0
map#2e0d33e5e1744db4,ob1010hou20_l1.mdl,ob1010hou20_l1.mdl,1,,,,1,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,1,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,0,0,,,,0,0,2,,0,0,0,0,,0
map#2e235d74c0884e34,mp0050.mdl,a1210.mdl,1,2,0,,1,,,,,,,,,-1,-1,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,-1,-1,,,,,,-1,-1,-1,,,,,-1,,-1,,,,-1,,,,,,,,,,-1,,,,,,,,-1,,,,-1,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,1,1,0,,0,,0,,,,,,0,,,,,0,,1,,0,,1,1,1,0,0,,,,0,1,1,1,,0,0,0,1,0,1,0,0,0,0,1,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,1,,,,0,0,0,,0,0,0,0,,0
map#2e261dc6e25f062a,,ob0051evt00.mdl,1,,,,0,,,,,,,,,-1,-1,,,-1,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,1,0,0,1,0,1,1,,0,,1,1,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,0,,,,0,,,,0,0,,,0,0,1,0,,0,0,0,0,0,0
map#2e89801ceaeca02e,a0302.mdl,a0302.mdl,0,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,0,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2e8c5046ec8b12ff,a0000.mdl,a0000.mdl,0,,,,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2ebaf2efb17d5e75,,mp5500.mdl,0,,,,1,,,,,,,,,-1,-1,,,-1,-1,,,-1,,,-1,,-1,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,0,0,0,0,0,,0,0,1,0,1,0,1,1,,0,,1,1,0,,1,,0,,,,,,1,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,,,,0,,,,1,0,,,0,0,1,0,,0,0,0,0,0,0
map#2f0660c20623d179,,mp0013_l1.mdl,0,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,,1,,,,,1,,0,,0,,1,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,0,,,,0,0,,,,0,0,0,,0,0,0,0,,0
map#2f1754d4c12db18c,,ob0000sky06.mdl,0,,,,0,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,1,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,,0,0,,,0,0,0,0,,0,0,0,0,,0
map#2f397daf9d5def72,,ob0000plt11b.mdl,0,,,,0,-1,,,,,,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,1,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,0,,,,0,,,,0,0,,,0,0,0,0,,0,0,0,0,0,0
map#2f9567e04fe48e68,ob2051hou03.mdl,ob2051hou03.mdl,1,,,,0,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,1,,0,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,1,0,0,1,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,0,2,,0,0,0,0,,0
map#300ed12b581c8fdc,,ob0054obj90.mdl,1,,,,0,,,,,,,,,-1,-1,,,-1,-1,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,0,0,0,0,0,,0,1,1,0,1,0,1,1,,0,,1,1,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,,,,0,,,,1,0,,,0,0,1,0,,0,0,0,0,0,0
map#305379987d1f600b,ob8000obj22.mdl,ob8000obj22.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,1,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,,,,,,0,,,,0,1,,,,0,0,0,,0,0,0,0,,0
map#30a027d647c86702,,mp5400_l1.mdl,1,,1,,1,,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,-1,-1,,-1,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,1,0,0,,0,,0,,,,,,0,,,,,0,,1,,0,,1,1,0,1,0,,,,0,1,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,,0,0,0,,0,0,0,0,,0
map#30abb17172681278,,mp3043_02.mdl,1,,,,1,,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,1,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,,1,,,,1,0,,,0,0,2,2,,0,0,0,0,,0
map#3115cc71f8184ef8,ob0000plt17_l1.mdl,ob0000plt17_l1.mdl,1,,,,1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,1,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,0,1,0,0,,,,,,0,,,,0,1,,,,0,0,0,,0,0,0,0,,0
map#3124a5266f6beae4,,ob0000sky09.mdl,1,,,,0,-1,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,0,,,,0,,,,0,1,,,0,0,0,0,,0,0,0,0,0,0
