shader,YS_X,YS_Y,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BACKLIGHTGRADATION,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_CAUSTICS,SWITCH_DEFORMATION,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_FRESNELVERTEXNORMAL,SWITCH_GHOST,SWITCH_GLOW,SWITCH_HEIGHTMAP,SWITCH_HIGHLIGHT,SWITCH_HIGHLIGHTEDGE,SWITCH_MANACHAIN,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTICOLOR,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NOSESIDELIGHT,SWITCH_OUTLINE,SWITCH_POINTLIGHTNORMALDISABLE,SWITCH_RANDOMBLEND,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,Switch_AlphaTest,Switch_BacklightGradation,Switch_Billboard,Switch_BillboardY,Switch_Caustics,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_Deformation,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_FresnelVertexNormal,Switch_Ghost,Switch_Glow,Switch_HeightMap,Switch_HighLight,Switch_HighLightEdge,Switch_ManaChain,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_MultiColor,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NoseSideLight,Switch_Outline,Switch_PointLightNormalDisable,Switch_RandomBlend,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_SphereMap,Switch_ToonMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,TEX1BLENDMODE,TEX2BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,noseSideLightTest_g,swatchRender_g
map#147dc4ad7fe4b2c4,ef_obj_a267.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,0,0,0,0,0,,0
map#148dc5c0808511c7,mp_m8104.mdl,,1,1,,,,,,,,-1,-1,-1,,,-1,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,-1,-1,0,,0,0,,1,1,1,1,,0,1,1,1,0,0,1,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,0,,1,1,1,0,0,0,0,,0
map#158d4c89f7f7b520,mp_m2131.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#15926ad3a90eccf6,mp_m5120.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,1,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,1,,1,1,0,0,0,0,0,,0
map#16311ac08ce12ab5,o_m00plt31.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#16764f89a7ad538b,o_m83etc04.mdl,,1,0,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#168abb5f21cbfd76,o_s00etc10.mdl,,1,0,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,,0
map#169d4e57fb0c4274,mp_m5122.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,,0
map#16c5518bf0460ce9,mp_m0132.mdl,,1,0,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#17ee2128cc8e9886,mp_m4120.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#1811b117cf61bc35,o_s00hsp01.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,-1,-1,-1,,-1,,,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,0,1,0,0,0,0,0,,0
map#19137d64ec1391ff,ef_obj_a281.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#19305c51b515b2d8,o_s00sky01s.mdl,,1,0,-1,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,1,,0,0,,0,0,0,0,,1,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#1a8966f8525a77f1,ef_obj_m003.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#1a9786d592321a2e,o_s01shi24.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,-1,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,1,,1,,0,0,0,0,0,0,0,,0
map#1b3fb9dd4153360f,o_m93hsp51.mdl,,1,0,-1,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,-1,-1,,,,,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,0,,0,1,0,0,0,0,0,,0
map#1bc994bc96bdc41a,o_m92sky01b_0.mdl,,1,0,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,1,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#1becb8606c62ceca,mp_m0140.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#1c11c098a4f41fb0,o_s00shi51b.mdl,,1,0,-1,,,,,,,-1,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,,1,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#1c149f51bf246448,mp_m6311.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,-1,,-1,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,1,0,1,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#1c792cd09d9e6a31,o_s00sea03.mdl,,1,0,,,,-1,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,,0,1,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#1cd12d7afe0f1627,mp_s1000_tide.mdl,,1,0,,,,,,,-1,-1,-1,,-1,-1,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,0,,0,0,,1,1,0,1,,1,1,1,0,1,1,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,1,1,0,0,0,0,0,,0
map#1d08fc08700ef361,mp_m8107.mdl,,1,1,,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,1,0,1,1,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#1d174837e03ba6e9,o_t12lig30.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,1,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#1e341febc77aaef6,o_m92evt04.mdl,,1,1,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#1e35b2c63ece737a,o_t12etc07.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,-1,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,0,,1,1,0,0,0,0,0,,0
map#1e8be8632335be7e,mp_m4200.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,1,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#1ea8d6dea97d0673,mp_m6300.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,1,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#1f1187a9f4b39ca9,o_m31swt20.mdl,,1,0,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,1,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#1f495eef4c3e82bb,o_t12etc16.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,1,1,0,0,0,0,0,,0
map#1f4f55b2bdc2d78b,mp_m9302.mdl,,0,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,1,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#1fca2bb3b486d037,mp_m5102.mdl,,1,0,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,1,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#2050428ef3916b25,mp_m1220.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#2085fa9b7e28327b,o_t02kmo24.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,1,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#20935c29b69b9d31,mp_m8100.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#20e9135ab99f12f6,o_m41obj01.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,-1,,,,,,,-1,,-1,,,,-1,,-1,-1,0,,0,0,,1,1,0,1,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,1,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#2109897dfd1d03e8,o_s00gim10.mdl,,1,0,,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,-1,,-1,,-1,-1,,,,,-1,-1,-1,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,1,0,0,0,,0,,0,,,0,1,,1,0,1,1,0,0,,0,1,1,1,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#2226685f0e97e25c,o_m92hsp00.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#22b2f1b08bc055ee,mp_m8109.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#2482e9d2223a0985,mp_m0123.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#24a1d8251eee525c,o_s00shi71.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#24b914376b53a528,o_m03hou00.mdl,,1,0,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,,,1,0,,0,0,0,0,0,0,,1,0,0,0,,0,1,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#253105218295612c,o_m92plt70_l1.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,,,-1,,,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,1,0,,1,,0,1,0,0,0,0,0,,0
map#2574429193dc76da,test_o_s00etc00.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#258f636b43f354c0,mp_m3122.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#25a12956265e147d,o_m11obj55.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,1,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#25b57e68e150e272,c7030.mdl,,1,0,-1,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#26998020d6e44fde,mp_t1241.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,1,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#26a27193ff054001,o_s00shi23.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,2,0,0,0,0,,0
map#274ce298ab47ebd2,o_m63hou01.mdl,,1,0,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#280ff880194d9de3,o_s00shi81.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,0,2,0,0,0,0,,0
map#2881c92dc981aff5,o_s00shi24.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,2,0,0,0,0,,0
map#28ef17b84d7e69c3,mp_m4301.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#295ecd30b3e53839,o_s00obj05.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#298ea51df041d92d,mp_m1220.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#29d4a749e5bb0722,mp_m0001s.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#29e4515d3a7cd2fa,mp_m1240s.mdl,,1,0,,,,,,,,-1,,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,-1,0,,0,0,,1,1,0,1,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,1,0,1,0,0,,0,,0,1,0,0,0,0,0,,0
map#2a323fa76c816e56,o_s00etc63.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,1,0,0,0,0,0,0,,0
map#2a56adbcf4ef1021,mp_m5122.mdl,,1,1,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,1,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,1,,1,0,0,0,0,0,0,,0
map#2aa62010b0a8bf6a,o_m11swt50.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,,0,0,,1,0,0,1,,0,1,0,0,1,0,0,,1,,0,,,1,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,2,0,0,0,0,,0
map#2ab79a0bd8dea4cd,mp_m1230.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,0,0,0,0,0,,0
