shader,KAI,KURO1,KURO2,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_ATMOSPHERE,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHARA,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAP2EDGEALPHA,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISALLOW_NEARFADE_DISABLE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDV_IGNORE_SCROLL,SWITCH_ENVMAP0,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP1EDGEALPHA,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HIGHLIGHT,SWITCH_INTERIORMAP,SWITCH_MAPCOLOR,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NO_ATMOSPHERE,SWITCH_NO_CORROSION_DECAL,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_ROTATE,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PROJECTIONMAP1,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WATERMULTI,SWITCH_WAVEDISTANCECORRECT,SWITCH_WAVEDISTANCECORRECT2,Switch_AlphaTest,Switch_Atmosphere,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Chara,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DUDV_Ignore_Scroll,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMap3,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Disallow_NearFade_Disable,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EnvMap0,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_MapColor,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NearFade,Switch_NoLight,Switch_No_Atmosphere,Switch_No_Corrosion_Decal,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NormalMap3,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_ProjectionMap0,Switch_ProjectionMap1,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_WaveDistanceCorrect,Switch_WaveDistanceCorrect2,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX3BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,postTransparent_g
map#14ec42a831b521b1,l1_vcar065.mdl,l1_vcar065.mdl,l1_vcar065.mdl,1,,,,1,,,,,,,,-1,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,0,,0,,,,,1,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,1,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#1546dcc79af00131,t10plt02.mdl,t10plt02.mdl,t10plt02.mdl,1,,,,0,-1,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#1569370888677ea1,c26evt53.mdl,l10lig00.mdl,l10lig00.mdl,1,,,,0,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#157001d20e6d74b9,c22kmo12.mdl,g00kmo56.mdl,c22kmo12.mdl,0,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#158d4c89f7f7b520,d50lig05.mdl,e04obj00.mdl,e04obj00.mdl,1,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#15ad59fe4d0a7118,c0801.mdl,c0800.mdl,c0801.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,1,,,,,2,2,,,0,0,0,
map#15d569de57693788,c2410.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,-1,-1,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,,,1,0,0,0,0,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,2,2,,,0,0,0,0
map#15e48fcfcdde1528,,t2030.mdl,,1,,,,0,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,1,0,1,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#163a800cc94a7d07,e06kmo01.mdl,e06kmo01.mdl,e06kmo01.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#16490707f1929f8d,,,d3650.mdl,1,,,,1,,,,,,,,,,-1,-1,,-1,,,-1,-1,,-1,,-1,,-1,,-1,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,0,,,,0,0,1,0,1,,0,1,1,,1,,,0,1,1,,1,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,0,1,,,,,1,1,,,0,0,0,0
map#1686d6f567e92837,c2600.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,,,1,0,0,0,1,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,1,,,,,2,0,,,0,0,0,0
map#169b2e5879971bd0,sc5007.mdl,sc5007.mdl,sc5007.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,1,,,,,2,2,,,0,0,0,
map#16ace0137113db74,d36obj00.mdl,,d36obj00.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#173ba812883f230e,t5000.mdl,t5000.mdl,,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#1761232bab8a7192,g00kag06b.mdl,,g00kag06b.mdl,0,,,,0,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1779a173b30cd215,g06etc01.mdl,,,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,0,,0,,0,,1,0,0,1,0,,0,1,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#179621f784e47696,g04kag16.mdl,g04kag16.mdl,g04kag16.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#17cd962063dc377f,c0001.mdl,a3200.mdl,c0000.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,0,,,,,0,0,,,0,0,0,
map#17fc1b20bbfcfefe,d7900.mdl,,,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,1,0,0,0,1,,0,,,1,,,,,0,,0,,0,,1,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#180998200e9f0cdb,e09kmo90.mdl,e09kmo90.mdl,e09kmo90.mdl,1,,,,0,,,,,,,,,,-1,,,-1,,,-1,-1,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,,,,,0,0,0,1,1,,0,1,0,,1,,,0,1,1,,0,,0,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,0,,,,,0,1,,,0,0,0,
map#1833aa95074a4792,d02swt00b.mdl,,,0,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,-1,,,-1,,,,-1,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,0,0,0,,0,1,0,0,1,0,0,1,0,,0,,,1,0,0,0,0,,0,,,1,,,,,1,,0,,0,,0,0,0,0,0,,1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#1846f17c795fbca0,t20hou50.mdl,,d2200.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,-1,,,,,-1,,-1,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,1,0,0,,,,,,,,,,,,0,1,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#18542f1c52815b3d,c0001.mdl,a00hou05.mdl,c0001.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,1,0,0,0,,0,,,1,1,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,0,,,,,0,0,,,0,0,0,
map#18bc3e18e528b2b5,l1_g09plt01.mdl,,l1_g09plt01.mdl,1,,,,1,-1,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,1,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#18e779fc426971f9,vplane060.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,,,1,0,0,0,0,,0,,,1,,,,,0,,0,,0,,1,0,0,0,0,,1,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#18f1556ac8861c5b,c22obj00.mdl,t3240.mdl,c22obj00.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,2,0,,,0,0,0,
map#1970fb916afe9f80,l1_g00rok08.mdl,l1_g00rok08.mdl,l1_g00rok08.mdl,1,,,,0,-1,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#197e7ae5da356aac,,,a1003.mdl,0,,,,0,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1993e69b22e8f710,l1_vplane060.mdl,,,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,1,,,,,0,0,,,0,0,0,0
map#19f48088ed8e8574,d04plt01.mdl,,d04plt01.mdl,0,,,,1,-1,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,-1,,,,1,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,1,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,0,0,,,0,,,0,1,,,,,0,0,,,0,0,0,0
map#1a06e5b2493b7acf,c0013.mdl,,c0013.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,,,-1,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,1,0,,,0,,,1,0,,,,,0,0,,,0,0,0,0
map#1a2ab99cd05265a3,c11obj10.mdl,,,0,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,1,0,0,,0,,0,,,0,,,,,0,,0,,0,,1,1,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,0,1,,,,,0,0,,,0,0,0,0
map#1a40ce20cca60868,c24lig03.mdl,,,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,0,0,,1,,,1,,,,,0,,0,,0,,0,0,0,1,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1a46af04aa9da2c1,d5000.mdl,,,0,,,,1,,,,,,,,,-1,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,,0,,,0,0,0,0,1,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1a4bbde467cbe12c,d30etc34.mdl,a06obj06.mdl,c10hou90.mdl,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,0,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#1a93318b3e4e671a,c1200.mdl,,,1,,,,0,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,1,1,,,,,0,0,,,0,0,0,0
map#1aa7bee79921b42a,c12lig01c.mdl,,,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,0,0,,0,,,1,,,,,0,,0,,0,,1,0,0,1,0,,1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,1,,,0,0,,,,,2,0,,,0,0,0,0
map#1af9c9c6c06505e5,e03eat00e.mdl,e03eat00e.mdl,e03eat00e.mdl,1,,,,1,-1,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#1b351d2371a2fa5d,vcar030.mdl,,vcar030.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,1,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1b621123bf11d340,d79obj00.mdl,,,1,,,,0,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,1,,0,,,1,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#1b673627c9fd5749,c0470.mdl,c0470.mdl,c0470.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,1,,,,,0,0,,,0,0,0,
