shader,000_KX,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT_S,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDVMAP0,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_HIGHLIGHT,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NOLIGHT,SWITCH_NOMAPCOLOR,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_REFLECTION,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SILHOUETTE,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_USECALC,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WAVEVERTEX,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_DitherDisable,Switch_DoubleSide,Switch_DudvMap0,Switch_EdgeBias_Tex0_Alpha,Switch_Glow,Switch_GlowMap0,Switch_GlowMap1,Switch_HighLight,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NoLight,Switch_NoMapColor,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Reflection,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Silhouette,Switch_SphereMap,Switch_ToonMap,Switch_ToonMask,Switch_UseCalc,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaveVertex,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,postTransparent_g
map#2069e58351ba3c06,d0012.mdl,1,0,,,,,,,-1,-1,,-1,-1,,,-1,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,1,0,,0,1,0,,0,0,0,0,0
map#20935c29b69b9d31,a06back00.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,,0,0,,0,0,0,0,0
map#20b9b8efa43e8d64,s0eevt03.mdl,1,1,,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,-1,-1,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,1,1,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#20cef695760265aa,d00gim05.mdl,1,0,,,,,,,-1,-1,,-1,-1,,,-1,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#21514612482fa24c,d0012.mdl,1,1,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#219e3a02cfe6c68d,s00gim00.mdl,1,1,,,,,,,-1,-1,-1,-1,-1,-1,,-1,,-1,,-1,,,-1,,,-1,,,-1,,,,,,-1,,,,,-1,,,,,,,,,,-1,-1,,,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,,,1,,,,1,0,0,1,0,0,0,0,0,1,,,0,0,1,0,0,0,,,0,,,,1,1,,0,1,1,,0,0,0,0,0
map#21f9703621565594,a00obj81.mdl,1,0,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,2,0,,0,0,0,0,0
map#228027a45ad9923f,d10etc10.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#22906f23c2b02810,c01hou01.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#22970bd277c040a7,c06plt10.mdl,1,1,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#22b2f1b08bc055ee,b1000.mdl,1,0,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#22fc28c2ac1cd75b,c06hou07.mdl,1,1,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#235852dfdcb53731,d0016.mdl,1,1,,,,,,,-1,-1,-1,-1,-1,,,,,,,,,,-1,,,,,-1,-1,,,,-1,,-1,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,,1,,,,0,0,1,1,0,0,0,1,0,1,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#237bad63e9777546,c0100b.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,2,0,,0,0,0,0,0
map#2394ea6e6326b89a,c03hou03.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,-1,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#23c2f5da74407259,d00gim05c.mdl,1,1,,,,,-1,,-1,-1,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,1,0,,0,0,0,0,0
map#23e739a063035d72,c0600c.mdl,1,1,-1,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,-1,,,,-1,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,0,1,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#23f50f1c63ba757d,a00obj91.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,1,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#241c88181f858946,d03rok06z.mdl,1,0,,,,,,,-1,-1,,,-1,,,,-1,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,0,,0,0,0,0,0
map#2448fda539cc73e4,c0016.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#24a1d8251eee525c,c06plt05.mdl,1,0,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#24ef8eaff41b8a3c,b03rok03.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,1,,0,0,0,0,0
map#2575292eaaa9bff3,a06rok01.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#25ca61f840026e38,c06hou10.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,1,,0,2,0,,0,0,0,0,0
map#25d6b05c64ed333d,c07plt03.mdl,1,1,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#25d6d9df377fc598,s00gate03b.mdl,1,1,,,,,,,-1,,,-1,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,1,0,,0,0,0,0,0
map#25dca5911cc508ac,d02sky00.mdl,1,0,,,,,,,-1,-1,,-1,-1,,,,,-1,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,-1,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,1,1,,0,1,0,,0,0,0,0,0
map#262ec7fe9350f310,c05hou08.mdl,1,1,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,-1,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,1,0,,,1,,,,1,1,,,2,0,,0,0,0,0,0
map#2694dc791d0f9122,b07obj00.mdl,1,1,,,,,,,-1,-1,-1,-1,,-1,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,0,1,,0,0,0,0,0
map#26a27193ff054001,b05obj23.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#2718a6c35ece2a24,d0290.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#27478c87d813427f,c02plt00_l1.mdl,0,0,-1,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#275910386c05daa9,c0500b.mdl,1,1,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,2,0,,0,0,0,0,0
map#27e5df64690ada4d,c05hou05.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#27fd51a63f777a91,c06hou08.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,2,0,,0,0,0,0,0
map#282daf925cceb7af,c07hou10.mdl,1,1,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#28365accddec3c43,b0701.mdl,1,0,,,,,,,-1,,,-1,,,,,-1,,,-1,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#285f9c5cc9fc10c2,d0812.mdl,1,1,,,,,,,-1,-1,-1,,-1,,,,,,,,,,-1,,,,,-1,-1,,,,,,-1,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,,,1,,,,0,0,1,1,0,0,0,0,0,1,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#286b4f4510116fe8,c00kmo09.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#2881093a15f947a9,d02bat03.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,1,0,,0,0,0,0,0
map#2881c92dc981aff5,c003hou00.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,2,0,,0,0,0,0,0
map#28ac2a47120208f7,d03etc04.mdl,1,0,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#2949013f4c6af54d,d00gim00.mdl,1,0,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#298b87e9b21fa7ab,d0510.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#2a2b2d6b40b08f3d,c02hou06.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,2,0,,0,0,0,0,0
map#2a471d657f2c30f0,c0020.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#2a5afe50b2e94aa1,c06hou10.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#2a8f8749648f6652,c03obj00.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,-1,,,,,-1,,-1,,,,,,,,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#2aad2e7ccaa684f0,d03tre01.mdl,1,0,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#2aca96f12f16f99f,c01evt00.mdl,1,1,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#2ae886cc1209914e,b03rok00.mdl,1,1,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,0,1,,0,0,0,0,0
map#2af4cc87c5ca1849,d01par30az.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,1,0,,0,0,0,0,0
map#2bc10d2593a18673,a1022.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#2bc247aa8f63af1b,a06par22.mdl,1,1,,,,,,,-1,,,,,,-1,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#2be9fc0da32f2980,d07obj00b.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#2c1244b801db83b7,e0022.mdl,1,0,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#2c12a5c3c36ef9f1,c0010.mdl,1,0,-1,,,,,-1,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#2c2cd83be39cb1a8,e90hou04.mdl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,1,0,0,,0,0,0,0,0
map#2c39104cb50af4bb,c0100.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#2c45b5678c389fd4,ef_obj_j005.mdl,1,0,-1,,,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#2cafefb3a9d33eb6,s00gim01.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#2cf39add5ff4a46f,c03hou05.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
